0,5
2,5
2,5
0,1
0,2
1,4
0,0
0,0
0,3
2,5
0,3
0,10
0,19
1,24
0,0
0,5
0,26
0,2
0,0
0,1
0,6
0,34
0,1
4,0
0,3
0,1
0,0
2,34
1,8
1,27
0,3
0,4
0,1
0,4
0,0
0,1
0,1
0,0
0,2
0,0
0,3
0,7
0,3
0,0
0,37
0,2
0,0
4,43
0,1
0,5
0,25
0,2
1,4
0,18
0,0
0,2
1,24
0,0
0,4
3,10
1,5
0,2
0,8
0,1
0,22
0,29
0,30
0,0
0,0
0,0
0,0
0,2
0,0
0,4
0,0
0,4
0,4
0,0
0,2
0,1
0,0
1,40
0,0
0,4
0,8
0,22
0,0
1,34
0,1
1,9
0,2
0,0
0,0
0,29
0,0
2,5
0,0
0,0
0,0
0,3
0,0
1,7
0,0
0,2
1,4
0,3
2,7
0,3
1,24
0,0
2,5
0,0
